,tracking_number,pallet_id,scac,partition,received_ts,inducted_ts,sorted_ts,current_queue
57,PKG000124,3,FDEG,FDEG,37.138492478971436,39.071825812304795,41.44779983827885,queue_national_carrier_sort
58,PKG000125,3,USPS,USPS,37.138492478971436,39.071825812304795,41.46446650494551,queue_national_carrier_sort
59,PKG000126,3,USPS,USPS,37.138492478971436,39.08849247897146,41.497799838278844,queue_national_carrier_sort
60,PKG000127,3,FDEG,FDEG,37.138492478971436,39.105159145638126,41.725721916200925,queue_national_carrier_sort
61,PKG000137,3,FDEG,FDEG,37.138492478971436,39.32896866944766,41.811436201915214,queue_national_carrier_sort
62,PKG000139,3,USPS,USPS,37.138492478971436,39.36230200278099,41.82810286858188,queue_national_carrier_sort
63,PKG000144,3,FDEG,FDEG,37.138492478971436,39.50039724087624,41.86143620191521,queue_national_carrier_sort
64,PKG000145,3,USPS,USPS,37.138492478971436,39.50039724087624,42.08935827983729,queue_national_carrier_sort
65,PKG000147,3,FDEG,FDEG,37.138492478971436,39.53373057420957,42.17507256555158,queue_national_carrier_sort
66,PKG000150,3,UPSN,UPSN,37.138492478971436,39.602778193257194,42.19173923221825,queue_national_carrier_sort
67,PKG000152,4,FDEG,FDEG,38.47182581230477,39.8908734313524,42.22507256555158,queue_national_carrier_sort
68,PKG000153,4,UPSN,UPSN,38.47182581230477,39.8908734313524,42.45299464347366,queue_national_carrier_sort
69,PKG000156,4,UPSN,UPSN,38.47182581230477,39.976587717066685,42.53870892918795,queue_national_carrier_sort
70,PKG000157,4,UPSN,UPSN,38.47182581230477,39.976587717066685,42.55537559585461,queue_national_carrier_sort
71,PKG000159,4,FDEG,FDEG,38.47182581230477,40.00992105040002,42.588708929187945,queue_national_carrier_sort
72,PKG000160,4,USPS,USPS,38.47182581230477,40.062302002780974,42.816631007110026,queue_national_carrier_sort
73,PKG000161,4,UPSN,UPSN,38.47182581230477,40.062302002780974,42.902345292824315,queue_national_carrier_sort
74,PKG000163,4,FDEG,FDEG,38.47182581230477,40.095635336114306,42.91901195949098,queue_national_carrier_sort
75,PKG000167,4,FDEG,FDEG,38.47182581230477,40.181349621828595,42.95234529282431,queue_national_carrier_sort
76,PKG000169,4,FDEG,FDEG,38.47182581230477,40.23373057420955,43.18026737074639,queue_national_carrier_sort
77,PKG000170,4,UPSN,UPSN,38.47182581230477,40.25039724087622,43.26598165646068,queue_national_carrier_sort
78,PKG000171,4,USPS,USPS,38.47182581230477,40.267063907542884,43.28264832312735,queue_national_carrier_sort
79,PKG000173,4,USPS,USPS,38.47182581230477,40.31944485992384,43.31598165646068,queue_national_carrier_sort
80,PKG000174,4,USPS,USPS,38.47182581230477,40.33611152659051,43.54390373438276,queue_national_carrier_sort
81,PKG000175,4,USPS,USPS,38.47182581230477,40.35277819325717,43.62961802009705,queue_national_carrier_sort
82,PKG000179,4,USPS,USPS,38.47182581230477,40.43849247897146,43.646284686763714,queue_national_carrier_sort
83,PKG000180,4,UPSN,UPSN,38.47182581230477,40.49087343135242,43.679618020097045,queue_national_carrier_sort
84,PKG000184,4,USPS,USPS,38.47182581230477,40.57658771706671,43.907540098019126,queue_national_carrier_sort
85,PKG000186,4,USPS,USPS,38.47182581230477,40.593254383733374,43.993254383733415,queue_national_carrier_sort
86,PKG000188,4,UPSN,UPSN,38.47182581230477,40.662302002781,44.00992105040008,queue_national_carrier_sort
87,PKG000190,4,FDEG,FDEG,38.47182581230477,40.67896866944766,44.04325438373341,queue_national_carrier_sort
88,PKG000191,4,FDEG,FDEG,38.47182581230477,40.69563533611433,44.27117646165549,queue_national_carrier_sort
89,PKG000192,4,UPSN,UPSN,38.47182581230477,40.748016288495286,44.35689074736978,queue_national_carrier_sort
90,PKG000194,4,USPS,USPS,38.47182581230477,40.76468295516195,44.37355741403645,queue_national_carrier_sort
91,PKG000195,4,FDEG,FDEG,38.47182581230477,40.78134962182862,44.40689074736978,queue_national_carrier_sort
92,PKG000199,4,UPSN,UPSN,38.47182581230477,40.86706390754291,44.63481282529186,queue_national_carrier_sort
93,PKG000201,4,FDEG,FDEG,38.47182581230477,40.919444859923864,44.72052711100615,queue_national_carrier_sort
94,PKG000205,5,UPSN,UPSN,39.80515914563811,41.22420676468573,44.737193777672815,queue_national_carrier_sort
95,PKG000206,5,FDEG,FDEG,39.80515914563811,41.22420676468573,44.770527111006146,queue_national_carrier_sort
96,PKG000209,5,UPSN,UPSN,39.80515914563811,41.32658771706669,44.99844918892823,queue_national_carrier_sort
97,PKG000210,5,USPS,USPS,39.80515914563811,41.34325438373335,45.084163474642516,queue_national_carrier_sort
98,PKG000211,5,FDEG,FDEG,39.80515914563811,41.35992105040002,45.10083014130918,queue_national_carrier_sort
99,PKG000215,5,USPS,USPS,39.80515914563811,41.42896866944764,45.13416347464251,queue_national_carrier_sort
100,PKG000222,5,FDEG,FDEG,39.80515914563811,41.56706390754289,45.362085552564594,queue_national_carrier_sort
101,PKG000226,5,USPS,USPS,39.80515914563811,41.617063907542885,45.44779983827888,queue_national_carrier_sort
102,PKG000228,5,UPSN,UPSN,39.80515914563811,41.65277819325718,45.46446650494555,queue_national_carrier_sort
103,PKG000232,5,UPSN,UPSN,39.80515914563811,41.738492478971466,45.49779983827888,queue_national_carrier_sort
104,PKG000234,5,USPS,USPS,39.80515914563811,41.75515914563813,45.72572191620096,queue_national_carrier_sort
105,PKG000237,5,FDEG,FDEG,39.80515914563811,41.824206764685755,45.81143620191525,queue_national_carrier_sort
106,PKG000240,5,UPSN,UPSN,39.80515914563811,41.857540098019086,45.828102868581915,queue_national_carrier_sort
107,PKG000241,5,USPS,USPS,39.80515914563811,41.87420676468575,45.86143620191525,queue_national_carrier_sort
108,PKG000242,5,UPSN,UPSN,39.80515914563811,41.909921050400044,46.08935827983733,queue_national_carrier_sort
109,PKG000244,5,FDEG,FDEG,39.80515914563811,41.92658771706671,46.175072565551616,queue_national_carrier_sort
110,PKG000250,5,USPS,USPS,39.80515914563811,42.028968669447664,46.19173923221828,queue_national_carrier_sort
111,PKG000251,5,USPS,USPS,39.80515914563811,42.04563533611433,46.22507256555161,queue_national_carrier_sort
112,PKG000252,5,UPSN,UPSN,39.80515914563811,42.08134962182862,46.452994643473694,queue_national_carrier_sort
113,PKG000985,19,UPSN,UPSN,104.71452339801495,106.13357101706256,106.53054071403226,queue_national_carrier_sort
114,PKG000989,19,USPS,USPS,104.71452339801495,106.21928530277685,106.61625499974654,queue_national_carrier_sort
115,PKG000990,19,UPSN,UPSN,104.71452339801495,106.23595196944352,106.63292166641321,queue_national_carrier_sort
116,PKG000993,19,USPS,USPS,104.71452339801495,106.30499958849114,106.70196928546083,queue_national_carrier_sort
117,PKG000994,19,FDEG,FDEG,104.71452339801495,106.32166625515781,106.89417707766862,queue_national_carrier_sort
118,PKG000999,19,FDEG,FDEG,104.71452339801495,106.42404720753876,106.9798913633829,queue_national_carrier_sort
119,PKG001001,19,FDEG,FDEG,104.71452339801495,106.47642815991972,106.99655803004957,queue_national_carrier_sort
120,PKG001003,19,UPSN,UPSN,104.71452339801495,106.50976149325305,107.0656056490972,queue_national_carrier_sort
121,PKG001005,19,USPS,USPS,104.71452339801495,106.56214244563401,107.25781344130498,queue_national_carrier_sort
122,PKG001009,19,UPSN,UPSN,104.71452339801495,106.6478567313483,107.34352772701926,queue_national_carrier_sort
123,PKG001013,19,UPSN,UPSN,104.71452339801495,106.73357101706259,107.36019439368593,queue_national_carrier_sort
124,PKG001018,19,FDEG,FDEG,104.71452339801495,106.83595196944354,107.42924201273355,queue_national_carrier_sort
125,PKG001022,19,FDEG,FDEG,104.71452339801495,106.92166625515783,107.62144980494134,queue_national_carrier_sort
126,PKG001024,19,FDEG,FDEG,104.71452339801495,106.99071387420545,107.70716409065562,queue_national_carrier_sort
127,PKG001025,19,FDEG,FDEG,104.71452339801495,106.99071387420545,107.72383075732229,queue_national_carrier_sort
128,PKG001030,19,FDEG,FDEG,104.71452339801495,107.09309482658641,107.79287837636991,queue_national_carrier_sort
129,PKG001031,19,FDEG,FDEG,104.71452339801495,107.10976149325307,107.9850861685777,queue_national_carrier_sort
130,PKG001032,19,UPSN,UPSN,104.71452339801495,107.16214244563403,108.07080045429198,queue_national_carrier_sort
131,PKG001033,19,FDEG,FDEG,104.71452339801495,107.16214244563403,108.08746712095865,queue_national_carrier_sort
132,PKG001037,19,UPSN,UPSN,104.71452339801495,107.24785673134832,108.15651474000627,queue_national_carrier_sort
133,PKG001039,20,USPS,USPS,106.04785673134828,107.4669043503959,108.34872253221405,queue_national_carrier_sort
134,PKG001043,20,FDEG,FDEG,106.04785673134828,107.55261863611018,108.43443681792834,queue_national_carrier_sort
135,PKG001045,20,UPSN,UPSN,106.04785673134828,107.56928530277685,108.45110348459501,queue_national_carrier_sort
136,PKG001047,20,FDEG,FDEG,106.04785673134828,107.63833292182447,108.52015110364263,queue_national_carrier_sort
137,PKG001048,20,FDEG,FDEG,106.04785673134828,107.63833292182447,108.71235889585041,queue_national_carrier_sort
138,PKG001049,20,UPSN,UPSN,106.04785673134828,107.65499958849114,108.7980731815647,queue_national_carrier_sort
139,PKG001050,20,USPS,USPS,106.04785673134828,107.6716662551578,108.81473984823137,queue_national_carrier_sort
140,PKG001053,20,UPSN,UPSN,106.04785673134828,107.74071387420543,108.88378746727899,queue_national_carrier_sort
141,PKG001056,20,FDEG,FDEG,106.04785673134828,107.80976149325305,109.07599525948677,queue_national_carrier_sort
142,PKG001065,20,USPS,USPS,106.04785673134828,107.99785673134829,109.16170954520106,queue_national_carrier_sort
143,PKG001068,20,UPSN,UPSN,106.04785673134828,108.06690435039592,109.17837621186773,queue_national_carrier_sort
144,PKG001069,20,FDEG,FDEG,106.04785673134828,108.08357101706258,109.24742383091535,queue_national_carrier_sort
145,PKG001071,20,USPS,USPS,106.04785673134828,108.1526186361102,109.43963162312313,queue_national_carrier_sort
146,PKG001072,20,USPS,USPS,106.04785673134828,108.1526186361102,109.52534590883742,queue_national_carrier_sort
147,PKG001073,20,USPS,USPS,106.04785673134828,108.16928530277687,109.54201257550409,queue_national_carrier_sort
148,PKG001074,20,FDEG,FDEG,106.04785673134828,108.18595196944354,109.61106019455171,queue_national_carrier_sort
149,PKG001077,20,UPSN,UPSN,106.04785673134828,108.25499958849116,109.8032679867595,queue_national_carrier_sort
150,PKG001080,20,FDEG,FDEG,106.04785673134828,108.32404720753878,109.88898227247378,queue_national_carrier_sort
151,PKG001082,20,FDEG,FDEG,106.04785673134828,108.35738054087211,109.90564893914045,queue_national_carrier_sort
152,PKG001083,20,USPS,USPS,106.04785673134828,108.40976149325307,109.97469655818807,queue_national_carrier_sort
153,PKG001085,20,USPS,USPS,106.04785673134828,108.42642815991974,110.16690435039585,queue_national_carrier_sort
154,PKG001088,20,USPS,USPS,106.04785673134828,108.49547577896736,110.25261863611014,queue_national_carrier_sort
155,PKG001089,20,UPSN,UPSN,106.04785673134828,108.51214244563403,110.26928530277681,queue_national_carrier_sort
156,PKG001098,20,USPS,USPS,106.04785673134828,108.70023768372927,110.33833292182443,queue_national_carrier_sort
157,PKG001100,20,FDEG,FDEG,106.04785673134828,108.75261863611023,110.53054071403221,queue_national_carrier_sort
158,PKG001101,20,UPSN,UPSN,106.04785673134828,108.7692853027769,110.6162549997465,queue_national_carrier_sort
159,PKG001103,21,USPS,USPS,107.3811900646816,108.83833292182452,110.63292166641317,queue_national_carrier_sort
160,PKG001104,21,FDEG,FDEG,107.3811900646816,108.83833292182452,110.70196928546079,queue_national_carrier_sort
161,PKG001106,21,FDEG,FDEG,107.3811900646816,108.88595196944351,110.89417707766857,queue_national_carrier_sort
162,PKG001108,21,USPS,USPS,107.3811900646816,108.9240472075388,110.97989136338286,queue_national_carrier_sort
163,PKG001111,21,UPSN,UPSN,107.3811900646816,109.0097614932531,110.99655803004953,queue_national_carrier_sort
164,PKG001113,21,FDEG,FDEG,107.3811900646816,109.02642815991976,111.06560564909715,queue_national_carrier_sort
165,PKG001122,21,FDEG,FDEG,107.3811900646816,109.22880911230067,111.25781344130493,queue_national_carrier_sort
166,PKG001126,21,FDEG,FDEG,107.3811900646816,109.31452339801496,111.34352772701922,queue_national_carrier_sort
167,PKG001127,21,FDEG,FDEG,107.3811900646816,109.35261863611025,111.36019439368589,queue_national_carrier_sort
168,PKG001130,21,USPS,USPS,107.3811900646816,109.40023768372924,111.42924201273351,queue_national_carrier_sort
169,PKG001134,21,USPS,USPS,107.3811900646816,109.48595196944353,111.62144980494129,queue_national_carrier_sort
170,PKG001137,21,FDEG,FDEG,107.3811900646816,109.5407138742055,111.70716409065558,queue_national_carrier_sort
171,PKG001138,21,UPSN,UPSN,107.3811900646816,109.57166625515782,111.72383075732225,queue_national_carrier_sort
172,PKG001140,21,FDEG,FDEG,107.3811900646816,109.60976149325312,111.79287837636987,queue_national_carrier_sort
173,PKG001142,21,UPSN,UPSN,107.3811900646816,109.65738054087211,111.98508616857765,queue_national_carrier_sort
174,PKG001144,21,FDEG,FDEG,107.3811900646816,109.6954757789674,112.07080045429194,queue_national_carrier_sort
175,PKG001145,21,FDEG,FDEG,107.3811900646816,109.71214244563407,112.0874671209586,queue_national_carrier_sort
176,PKG001147,21,FDEG,FDEG,107.3811900646816,109.7811900646817,112.15651474000623,queue_national_carrier_sort
177,PKG001150,21,UPSN,UPSN,107.3811900646816,109.82880911230069,112.34872253221401,queue_national_carrier_sort
178,PKG001151,21,FDEG,FDEG,107.3811900646816,109.86690435039598,112.4344368179283,queue_national_carrier_sort
179,PKG001152,21,USPS,USPS,107.3811900646816,109.86690435039598,112.45110348459497,queue_national_carrier_sort
180,PKG001153,21,UPSN,UPSN,107.3811900646816,109.88357101706265,112.52015110364259,queue_national_carrier_sort
181,PKG001154,21,USPS,USPS,107.3811900646816,109.91452339801498,112.71235889585037,queue_national_carrier_sort
182,PKG001155,21,UPSN,UPSN,107.3811900646816,109.95261863611027,112.79807318156466,queue_national_carrier_sort
183,PKG001157,21,USPS,USPS,107.3811900646816,109.96928530277694,112.81473984823133,queue_national_carrier_sort
184,PKG001158,21,UPSN,UPSN,107.3811900646816,110.00023768372927,112.88378746727895,queue_national_carrier_sort
185,PKG001159,21,USPS,USPS,107.3811900646816,110.03833292182456,113.07599525948673,queue_national_carrier_sort
186,PKG001163,21,FDEG,FDEG,107.3811900646816,110.12404720753885,113.16170954520102,queue_national_carrier_sort
187,PKG001165,22,FDEG,FDEG,108.71452339801493,110.14071387420552,113.17837621186769,queue_national_carrier_sort
188,PKG001167,22,USPS,USPS,108.71452339801493,110.20976149325314,113.24742383091531,queue_national_carrier_sort
189,PKG001170,22,FDEG,FDEG,108.71452339801493,110.25738054087213,113.43963162312309,queue_national_carrier_sort
190,PKG001172,22,UPSN,UPSN,108.71452339801493,110.30499958849113,113.52534590883738,queue_national_carrier_sort
191,PKG001173,22,FDEG,FDEG,108.71452339801493,110.3121424456341,113.54201257550405,queue_national_carrier_sort
192,PKG001174,22,FDEG,FDEG,108.71452339801493,110.34309482658642,113.61106019455167,queue_national_carrier_sort
193,PKG001178,22,UPSN,UPSN,108.71452339801493,110.42880911230071,113.80326798675945,queue_national_carrier_sort
194,PKG001181,22,FDEG,FDEG,108.71452339801493,110.48357101706267,113.88898227247374,queue_national_carrier_sort
195,PKG001187,22,USPS,USPS,108.71452339801493,110.63833292182458,113.9056489391404,queue_national_carrier_sort
196,PKG001188,22,USPS,USPS,108.71452339801493,110.64785673134828,113.97469655818803,queue_national_carrier_sort
197,PKG001191,22,FDEG,FDEG,108.71452339801493,110.72404720753887,114.16690435039581,queue_national_carrier_sort
198,PKG001194,22,FDEG,FDEG,108.71452339801493,110.77166625515787,114.2526186361101,queue_national_carrier_sort
199,PKG001196,22,USPS,USPS,108.71452339801493,110.81928530277686,114.26928530277677,queue_national_carrier_sort
200,PKG001197,22,FDEG,FDEG,108.71452339801493,110.82642815991983,114.33833292182439,queue_national_carrier_sort
201,PKG001201,22,FDEG,FDEG,108.71452339801493,110.91214244563412,114.53054071403217,queue_national_carrier_sort
202,PKG001202,22,USPS,USPS,108.71452339801493,110.94309482658645,114.61625499974646,queue_national_carrier_sort
203,PKG001203,22,FDEG,FDEG,108.71452339801493,110.98119006468174,114.63292166641313,queue_national_carrier_sort
204,PKG001204,22,UPSN,UPSN,108.71452339801493,110.99071387420544,114.70196928546075,queue_national_carrier_sort
205,PKG001210,22,UPSN,UPSN,108.71452339801493,111.11452339801502,114.89417707766853,queue_national_carrier_sort
206,PKG001211,22,UPSN,UPSN,108.71452339801493,111.15261863611032,114.97989136338282,queue_national_carrier_sort
207,PKG001213,23,FDEG,FDEG,110.04785673134826,111.46690435039588,114.99655803004948,queue_national_carrier_sort
208,PKG001214,23,FDEG,FDEG,110.04785673134826,111.46690435039588,115.06560564909711,queue_national_carrier_sort
209,PKG001215,23,FDEG,FDEG,110.04785673134826,111.46690435039588,115.25781344130489,queue_national_carrier_sort
210,PKG001216,23,FDEG,FDEG,110.04785673134826,111.55261863611017,115.34352772701918,queue_national_carrier_sort
211,PKG001218,23,USPS,USPS,110.04785673134826,111.56928530277683,115.36019439368584,queue_national_carrier_sort
212,PKG001220,23,UPSN,UPSN,110.04785673134826,111.63833292182446,115.42924201273347,queue_national_carrier_sort
213,PKG001222,23,FDEG,FDEG,110.04785673134826,111.65499958849112,115.62144980494125,queue_national_carrier_sort
214,PKG001223,23,UPSN,UPSN,110.04785673134826,111.67166625515779,115.70716409065554,queue_national_carrier_sort
215,PKG001227,23,UPSN,UPSN,110.04785673134826,111.75738054087208,115.7238307573222,queue_national_carrier_sort
216,PKG001229,23,UPSN,UPSN,110.04785673134826,111.80976149325303,115.79287837636983,queue_national_carrier_sort
217,PKG001230,23,UPSN,UPSN,110.04785673134826,111.8264281599197,115.98508616857761,queue_national_carrier_sort
218,PKG001231,23,FDEG,FDEG,110.04785673134826,111.84309482658637,116.0708004542919,queue_national_carrier_sort
219,PKG001234,23,UPSN,UPSN,110.04785673134826,111.91214244563399,116.08746712095856,queue_national_carrier_sort
220,PKG001238,23,FDEG,FDEG,110.04785673134826,111.99785673134828,116.15651474000619,queue_national_carrier_sort
221,PKG001241,23,FDEG,FDEG,110.04785673134826,112.0669043503959,116.34872253221397,queue_national_carrier_sort
222,PKG001242,23,UPSN,UPSN,110.04785673134826,112.08357101706257,116.43443681792826,queue_national_carrier_sort
223,PKG001245,23,FDEG,FDEG,110.04785673134826,112.15261863611019,116.45110348459492,queue_national_carrier_sort
224,PKG001247,23,FDEG,FDEG,110.04785673134826,112.18595196944352,116.52015110364255,queue_national_carrier_sort
225,PKG001249,23,FDEG,FDEG,110.04785673134826,112.23833292182448,116.71235889585033,queue_national_carrier_sort
226,PKG001250,23,FDEG,FDEG,110.04785673134826,112.25499958849115,116.79807318156462,queue_national_carrier_sort
227,PKG001251,23,FDEG,FDEG,110.04785673134826,112.27166625515781,116.81473984823128,queue_national_carrier_sort
228,PKG001253,23,FDEG,FDEG,110.04785673134826,112.32404720753877,116.8837874672789,queue_national_carrier_sort
229,PKG001254,23,FDEG,FDEG,110.04785673134826,112.34071387420543,117.07599525948669,queue_national_carrier_sort
230,PKG001255,23,USPS,USPS,110.04785673134826,112.3573805408721,117.16170954520098,queue_national_carrier_sort
231,PKG001257,23,FDEG,FDEG,110.04785673134826,112.40976149325306,117.17837621186764,queue_national_carrier_sort
232,PKG001261,24,FDEG,FDEG,111.38119006468159,112.80023768372921,117.24742383091527,queue_national_carrier_sort
233,PKG001262,24,FDEG,FDEG,111.38119006468159,112.80023768372921,117.43963162312305,queue_national_carrier_sort
234,PKG001265,24,FDEG,FDEG,111.38119006468159,112.8859519694435,117.52534590883734,queue_national_carrier_sort
235,PKG001266,24,UPSN,UPSN,111.38119006468159,112.8859519694435,117.542012575504,queue_national_carrier_sort
236,PKG001267,24,FDEG,FDEG,111.38119006468159,112.90261863611016,117.61106019455163,queue_national_carrier_sort
237,PKG001268,24,FDEG,FDEG,111.38119006468159,112.91928530277683,117.80326798675941,queue_national_carrier_sort
238,PKG001270,24,UPSN,UPSN,111.38119006468159,112.97166625515779,117.8889822724737,queue_national_carrier_sort
239,PKG001275,24,UPSN,UPSN,111.38119006468159,113.07404720753874,117.90564893914036,queue_national_carrier_sort
240,PKG001278,24,USPS,USPS,111.38119006468159,113.14309482658636,117.97469655818799,queue_national_carrier_sort
241,PKG001280,24,UPSN,UPSN,111.38119006468159,113.1764281599197,118.16690435039577,queue_national_carrier_sort
242,PKG001281,24,USPS,USPS,111.38119006468159,113.22880911230065,118.25261863611006,queue_national_carrier_sort
243,PKG001282,24,FDEG,FDEG,111.38119006468159,113.22880911230065,118.26928530277672,queue_national_carrier_sort
244,PKG001285,24,USPS,USPS,111.38119006468159,113.31452339801494,118.33833292182435,queue_national_carrier_sort
245,PKG001286,24,FDEG,FDEG,111.38119006468159,113.31452339801494,118.53054071403213,queue_national_carrier_sort
246,PKG001287,24,FDEG,FDEG,111.38119006468159,113.3311900646816,118.61625499974642,queue_national_carrier_sort
247,PKG001290,24,UPSN,UPSN,111.38119006468159,113.40023768372923,118.63292166641308,queue_national_carrier_sort
248,PKG001292,24,UPSN,UPSN,111.38119006468159,113.43357101706256,118.7019692854607,queue_national_carrier_sort
249,PKG001294,24,UPSN,UPSN,111.38119006468159,113.48595196944352,118.89417707766849,queue_national_carrier_sort
