,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3C_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PACKAGES_TLMD
15,12100,8060,4040,3224,2418,1881,537,8060.0,4674,4099,962,1012,947,211,686,595,170,183,180,41,6,6,3,2787,2371,537,2365,475.7752051906753,1098.2684833568196,360.0,643.9866538367226,1037.607305562415,1284.3121607417784,1333.112576191324,442.4959908067679,442.9075374585542,440.1114948494746,383.01088056478505,126,30,44,9,1,0
16,12100,8346,3754,3338,2504,2163,341,8346.0,3991,3185,647,1056,829,168,156,136,24,662,594,113,8,7,1,2109,1619,341,4277,495.0854200883052,1132.2601652936576,360.0,844.2468167696461,1092.4191861598315,1344.0837604783474,1375.2496525238616,409.4376791735424,413.31784373564454,413.5621396288821,410.4955753648529,131,7,42,28,1,0
17,12100,8685,3415,3474,2606,2131,474,8685.0,4504,2714,837,1031,581,178,476,274,99,436,238,85,12,4,1,2549,1617,474,4045,465.32008791403683,1105.9459120968772,360.0,646.2753048164234,1057.0627782630556,1314.1333794382183,1357.1152842836962,388.10207876598326,388.4875953874127,388.06510432756056,376.94779797565064,136,17,36,16,1,0
18,12100,6495,5605,2598,1948,1446,503,,4687,3646,1223,1373,1082,352,709,550,194,642,504,173,17,8,1,1946,1502,503,2544,588.5085351626991,1266.5412662837193,360.0,930.6736129076869,1137.568706013187,1398.16999371609,,552.230199044806,552.2186004417306,552.3090043813146,532.1403962223254,101,30,57,27,1,375
19,12100,7983,4117,3193,2395,1906,489,,4139,2473,1084,997,585,249,585,348,167,632,372,178,3,0,1,1922,1168,489,4404,539.35684356794,1249.9436885869436,360.0,896.5022173898897,1143.8094538110552,,,471.93425916513456,471.51623527481166,471.88224470701084,283.0458900868561,125,22,37,24,1,642
20,12100,7831,4269,3132,2349,2025,325,,4520,2329,763,468,224,88,1119,559,179,967,485,170,7,2,1,1959,1059,325,4488,567.512275001106,1259.947775269306,360.0,938.8752858490562,1182.455046473888,,,497.55711549654666,497.68309359128034,497.2955135760708,484.75211408778586,123,38,16,33,1,703
21,12100,7987,4113,3195,2396,1969,427,,3785,2493,1011,599,417,173,613,395,157,880,589,247,21,15,7,1672,1077,427,4811,533.360039312497,1236.973674366729,360.0,885.2871618536235,1133.3700735815828,,,459.0032982480991,457.6948534330781,458.34984595334043,444.23484399439025,125,24,24,35,1,503
22,12100,7280,4820,2912,2184,1824,360,7280.0,5451,3276,756,1031,611,147,794,483,104,920,580,145,4,1,0,2702,1601,360,2617,543.9868981682657,1160.9496446995083,360.0,877.6470061630663,1105.7703401656975,1342.0180165736388,1374.9167022226156,502.2758496834555,502.302400482242,502.6436205541443,397.72096255964334,114,28,36,33,1,0
23,12100,7529,4571,3012,2259,1781,477,7529.0,4028,4094,955,778,731,194,460,417,105,815,885,177,3,4,2,1972,2057,477,3023,520.2436745265925,1151.6569671879151,360.0,853.0648836424489,1081.2034564061137,1328.1542365606745,1371.3732144532264,474.97474023780984,476.40253868648165,476.49623009770113,456.6398451624456,118,20,35,38,1,0
24,12100,8694,3406,3478,2608,1977,631,8694.0,4212,3443,977,646,489,112,158,168,31,860,722,200,14,3,3,2534,2061,631,3468,451.1367309283542,1078.0904203918656,360.0,631.5483015014001,1032.1233942663482,1272.524250289509,1329.6010925322876,381.8050948852324,385.2348544311239,385.56340057199634,345.5490151023035,136,8,25,36,1,0
