,tracking_number,pallet_id,scac,partition,received_ts,inducted_ts,sorted_ts,current_queue
9916,PKG003679,64,TLMD,3AB,226.71452339801536,304.78768357117906,1233.6193473507847,queue_tlmd_final_sort
9917,PKG003686,64,TLMD,3AB,226.71452339801536,305.09893898243445,1233.801165532603,queue_tlmd_final_sort
9918,PKG003689,64,TLMD,3AB,226.71452339801536,305.3601943936899,1233.801165532603,queue_tlmd_final_sort
9919,PKG003692,64,TLMD,3AB,226.71452339801536,305.4625753460708,1233.9829837144212,queue_tlmd_final_sort
9920,PKG003700,64,TLMD,3AB,226.71452339801536,305.7071640906596,1233.9829837144212,queue_tlmd_final_sort
9921,PKG003702,64,TLMD,3AB,226.71452339801536,305.80954504304054,1234.1648018962394,queue_tlmd_final_sort
9922,PKG003705,64,TLMD,3AB,226.71452339801536,305.8595450430405,1234.1648018962394,queue_tlmd_final_sort
9923,PKG003727,64,TLMD,3AB,226.71452339801536,306.90045413394967,1234.3466200780576,queue_tlmd_final_sort
9924,PKG003726,64,TLMD,3AB,226.71452339801536,306.883787467283,1234.3466200780576,queue_tlmd_final_sort
9925,PKG003729,64,TLMD,3AB,226.71452339801536,306.93378746728297,1234.5284382598759,queue_tlmd_final_sort
9926,PKG003747,65,TLMD,3AB,228.0478567313487,307.5420125755081,1234.5284382598759,queue_tlmd_final_sort
9927,PKG003762,65,TLMD,3AB,228.0478567313487,308.2692853027809,1234.7102564416941,queue_tlmd_final_sort
9928,PKG003775,65,TLMD,3AB,228.0478567313487,308.7353026187982,1234.7102564416941,queue_tlmd_final_sort
9929,PKG003779,65,TLMD,3AB,228.0478567313487,308.97989136338697,1234.8920746235124,queue_tlmd_final_sort
9930,PKG006842,113,TLMD,3AB,229.38119006468204,309.42924201273763,1234.8920746235124,queue_tlmd_final_sort
9931,PKG006851,113,TLMD,3AB,229.38119006468204,309.7071640906597,1235.0738928053306,queue_tlmd_final_sort
9932,PKG006853,113,TLMD,3AB,229.38119006468204,309.792878376374,1235.0738928053306,queue_tlmd_final_sort
9933,PKG006859,113,TLMD,3AB,229.38119006468204,309.89525932875495,1235.2557109871489,queue_tlmd_final_sort
9934,PKG006858,113,TLMD,3AB,229.38119006468204,309.8785926620883,1235.2557109871489,queue_tlmd_final_sort
9935,PKG006861,113,TLMD,3AB,229.38119006468204,309.92859266208825,1235.437529168967,queue_tlmd_final_sort
9936,PKG006868,113,TLMD,3AB,229.38119006468204,310.17318140667703,1235.437529168967,queue_tlmd_final_sort
9937,PKG006871,113,TLMD,3AB,229.38119006468204,310.223181406677,1235.6193473507853,queue_tlmd_final_sort
9938,PKG006873,113,TLMD,3AB,229.38119006468204,310.52015110364675,1235.6193473507853,queue_tlmd_final_sort
9939,PKG006877,113,TLMD,3AB,229.38119006468204,310.58681777031336,1235.8011655326036,queue_tlmd_final_sort
9940,PKG006889,114,TLMD,3AB,230.7145233980154,311.1950428785385,1235.8011655326036,queue_tlmd_final_sort
9941,PKG006898,114,TLMD,3AB,230.7145233980154,311.6110601945559,1235.9829837144218,queue_tlmd_final_sort
9942,PKG006901,114,TLMD,3AB,230.7145233980154,311.66106019455583,1235.9829837144218,queue_tlmd_final_sort
9943,PKG006912,114,TLMD,3AB,230.7145233980154,312.06041084390654,1236.16480189624,queue_tlmd_final_sort
9944,PKG006913,114,TLMD,3AB,230.7145233980154,312.0770775105732,1236.16480189624,queue_tlmd_final_sort
9945,PKG006914,114,TLMD,3AB,230.7145233980154,312.09374417723984,1236.3466200780583,queue_tlmd_final_sort
9946,PKG006919,114,TLMD,3AB,230.7145233980154,312.3549995884953,1236.3466200780583,queue_tlmd_final_sort
9947,PKG006933,114,TLMD,3AB,230.7145233980154,312.9798913633871,1236.5284382598766,queue_tlmd_final_sort
9948,PKG006950,115,TLMD,3AB,232.04785673134873,314.84828963178535,1236.5284382598766,queue_tlmd_final_sort
9949,PKG006956,115,TLMD,3AB,232.04785673134873,314.9506705841663,1236.7102564416948,queue_tlmd_final_sort
9950,PKG006958,115,TLMD,3AB,232.04785673134873,314.9840039174996,1236.7102564416948,queue_tlmd_final_sort
9951,PKG006963,115,TLMD,3AB,232.04785673134873,315.0697182032139,1236.892074623513,queue_tlmd_final_sort
9952,PKG006968,115,TLMD,3AB,232.04785673134873,315.15543248892817,1236.892074623513,queue_tlmd_final_sort
9953,PKG006972,115,TLMD,3AB,232.04785673134873,315.2244801079758,1237.0738928053313,queue_tlmd_final_sort
9954,PKG006985,116,TLMD,3AB,233.38119006468207,315.44828963178537,1237.0738928053313,queue_tlmd_final_sort
9955,PKG006990,116,TLMD,3AB,233.38119006468207,315.53400391749966,1237.2557109871495,queue_tlmd_final_sort
9956,PKG006992,116,TLMD,3AB,233.38119006468207,315.56733725083296,1237.2557109871495,queue_tlmd_final_sort
9957,PKG006996,116,TLMD,3AB,233.38119006468207,315.6363848698806,1237.4375291689678,queue_tlmd_final_sort
9958,PKG007001,116,TLMD,3AB,233.38119006468207,315.7220991555949,1237.4375291689678,queue_tlmd_final_sort
9959,PKG007010,116,TLMD,3AB,233.38119006468207,315.8768610603568,1237.619347350786,queue_tlmd_final_sort
9960,PKG007009,116,TLMD,3AB,233.38119006468207,315.8768610603568,1237.619347350786,queue_tlmd_final_sort
9961,PKG007052,117,TLMD,3AB,234.71452339801542,317.7571640906599,1237.8011655326043,queue_tlmd_final_sort
9962,PKG007054,117,TLMD,3AB,234.71452339801542,317.79287837637423,1237.8011655326043,queue_tlmd_final_sort
9963,PKG007055,117,TLMD,3AB,234.71452339801542,317.8095450430409,1237.9829837144225,queue_tlmd_final_sort
9964,PKG007069,117,TLMD,3AB,234.71452339801542,318.4344368179327,1237.9829837144225,queue_tlmd_final_sort
9965,PKG007073,117,TLMD,3AB,234.71452339801542,318.520151103647,1238.1648018962408,queue_tlmd_final_sort
9966,PKG007085,117,TLMD,3AB,234.71452339801542,319.24742383091973,1238.1648018962408,queue_tlmd_final_sort
9967,PKG007087,117,TLMD,3AB,234.71452339801542,319.28075716425303,1238.346620078059,queue_tlmd_final_sort
9968,PKG007108,117,TLMD,3AB,234.71452339801542,320.33833292182885,1238.346620078059,queue_tlmd_final_sort
9969,PKG007117,118,TLMD,3AB,236.04785673134876,320.7186359521319,1238.5284382598772,queue_tlmd_final_sort
9970,PKG007128,118,TLMD,3AB,236.04785673134876,321.20131993481584,1238.5284382598772,queue_tlmd_final_sort
9971,PKG007134,118,TLMD,3AB,236.04785673134876,321.4625753460713,1238.7102564416955,queue_tlmd_final_sort
9972,PKG007135,118,TLMD,3AB,236.04785673134876,321.4792420127379,1238.7102564416955,queue_tlmd_final_sort
9973,PKG007174,119,TLMD,3AB,237.3811900646821,322.96950175299776,1238.8920746235137,queue_tlmd_final_sort
9974,PKG007185,119,TLMD,3AB,237.3811900646821,323.62772686122287,1238.8920746235137,queue_tlmd_final_sort
9975,PKG007193,119,TLMD,3AB,237.3811900646821,324.02469655819255,1239.073892805332,queue_tlmd_final_sort
9976,PKG007194,119,TLMD,3AB,237.3811900646821,324.0413632248592,1239.073892805332,queue_tlmd_final_sort
9977,PKG007209,119,TLMD,3AB,237.3811900646821,324.61625499975105,1239.2557109871502,queue_tlmd_final_sort
9978,PKG004745,83,TLMD,3AB,238.71452339801544,326.0853026187986,1239.2557109871502,queue_tlmd_final_sort
9979,PKG004755,83,TLMD,3AB,238.71452339801544,326.3424454759415,1239.4375291689685,queue_tlmd_final_sort
9980,PKG004790,83,TLMD,3AB,238.71452339801544,326.9424454759415,1239.4375291689685,queue_tlmd_final_sort
9981,PKG004793,83,TLMD,3AB,238.71452339801544,326.99893898243505,1239.6193473507867,queue_tlmd_final_sort
9982,PKG004799,83,TLMD,3AB,238.71452339801544,327.08465326814934,1239.6193473507867,queue_tlmd_final_sort
9983,PKG004798,83,TLMD,3AB,238.71452339801544,327.08465326814934,1239.801165532605,queue_tlmd_final_sort
9984,PKG004810,84,TLMD,3AB,240.0478567313488,327.61106019455633,1239.801165532605,queue_tlmd_final_sort
9985,PKG004812,84,TLMD,3AB,240.0478567313488,327.64439352788963,1239.9829837144232,queue_tlmd_final_sort
9986,PKG004820,84,TLMD,3AB,240.0478567313488,327.9746965581927,1239.9829837144232,queue_tlmd_final_sort
9987,PKG004826,84,TLMD,3AB,240.0478567313488,328.3383329218291,1240.1648018962414,queue_tlmd_final_sort
9988,PKG004829,84,TLMD,3AB,240.0478567313488,328.38833292182903,1240.1648018962414,queue_tlmd_final_sort
9989,PKG004841,84,TLMD,3AB,240.0478567313488,328.7519692854654,1240.3466200780597,queue_tlmd_final_sort
9990,PKG004843,84,TLMD,3AB,240.0478567313488,328.78768357117974,1240.3466200780597,queue_tlmd_final_sort
9991,PKG004855,84,TLMD,3AB,240.0478567313488,329.1513199348161,1240.528438259878,queue_tlmd_final_sort
9992,PKG004863,84,TLMD,3AB,240.0478567313488,329.4292420127382,1240.528438259878,queue_tlmd_final_sort
9993,PKG004877,85,TLMD,3AB,241.38119006468213,329.9285926620888,1240.7102564416962,queue_tlmd_final_sort
9994,PKG004881,85,TLMD,3AB,241.38119006468213,330.18984807334425,1240.7102564416962,queue_tlmd_final_sort
9995,PKG004880,85,TLMD,3AB,241.38119006468213,330.1731814066776,1240.8920746235144,queue_tlmd_final_sort
9996,PKG004893,85,TLMD,3AB,241.38119006468213,330.81473984823606,1240.8920746235144,queue_tlmd_final_sort
9997,PKG004901,85,TLMD,3AB,241.38119006468213,331.24742383092007,1241.0738928053327,queue_tlmd_final_sort
9998,PKG004915,85,TLMD,3AB,241.38119006468213,332.0246965581928,1241.0738928053327,queue_tlmd_final_sort
9999,PKG004924,85,TLMD,3AB,241.38119006468213,332.4240472075435,1241.255710987151,queue_tlmd_final_sort
10000,PKG004942,86,TLMD,3AB,242.71452339801547,333.4625753460716,1241.255710987151,queue_tlmd_final_sort
10001,PKG004958,86,TLMD,3AB,242.71452339801547,334.15651474001106,1241.4375291689691,queue_tlmd_final_sort
10002,PKG004962,86,TLMD,3AB,242.71452339801547,334.22318140667767,1241.4375291689691,queue_tlmd_final_sort
10003,PKG004960,86,TLMD,3AB,242.71452339801547,334.18984807334436,1241.6193473507874,queue_tlmd_final_sort
10004,PKG004976,86,TLMD,3AB,242.71452339801547,334.90045413395046,1241.6193473507874,queue_tlmd_final_sort
10005,PKG004984,86,TLMD,3AB,242.71452339801547,335.0361684196647,1241.8011655326056,queue_tlmd_final_sort
10006,PKG004992,86,TLMD,3AB,242.71452339801547,335.3140904975868,1241.8011655326056,queue_tlmd_final_sort
10007,PKG005000,86,TLMD,3AB,242.71452339801547,335.69677448027085,1241.9829837144239,queue_tlmd_final_sort
10008,PKG005004,86,TLMD,3AB,242.71452339801547,335.76344114693745,1241.9829837144239,queue_tlmd_final_sort
10009,PKG005007,87,TLMD,3AB,244.04785673134882,335.92231560581195,1242.1648018962421,queue_tlmd_final_sort
10010,PKG005009,87,TLMD,3AB,244.04785673134882,335.97469655819293,1242.1648018962421,queue_tlmd_final_sort
10011,PKG005018,87,TLMD,3AB,244.04785673134882,336.35499958849596,1242.3466200780604,queue_tlmd_final_sort
10012,PKG005022,87,TLMD,3AB,244.04785673134882,336.6162549997514,1242.3466200780604,queue_tlmd_final_sort
10013,PKG005023,87,TLMD,3AB,244.04785673134882,336.63292166641804,1242.5284382598786,queue_tlmd_final_sort
10014,PKG005026,87,TLMD,3AB,244.04785673134882,336.682921666418,1242.5284382598786,queue_tlmd_final_sort
10015,PKG005027,87,TLMD,3AB,244.04785673134882,336.7019692854657,1242.7102564416969,queue_tlmd_final_sort
10016,PKG005033,87,TLMD,3AB,244.04785673134882,336.8043502378466,1242.7102564416969,queue_tlmd_final_sort
10017,PKG005050,87,TLMD,3AB,244.04785673134882,337.4792420127384,1242.892074623515,queue_tlmd_final_sort
10018,PKG005074,87,TLMD,3AB,244.04785673134882,338.6225320560285,1242.892074623515,queue_tlmd_final_sort
10019,PKG005075,87,TLMD,3AB,244.04785673134882,338.63919872269514,1243.0738928053333,queue_tlmd_final_sort
10020,PKG005076,88,TLMD,3AB,245.38119006468216,339.9891987226951,1243.0738928053333,queue_tlmd_final_sort
10021,PKG005087,88,TLMD,3AB,245.38119006468216,340.3195017529982,1243.2557109871516,queue_tlmd_final_sort
10022,PKG005092,88,TLMD,3AB,245.38119006468216,340.40521603871247,1243.2557109871516,queue_tlmd_final_sort
10023,PKG005093,88,TLMD,3AB,245.38119006468216,340.4218827053791,1243.4375291689698,queue_tlmd_final_sort
10024,PKG005095,88,TLMD,3AB,245.38119006468216,340.4742636577601,1243.4375291689698,queue_tlmd_final_sort
10025,PKG005099,88,TLMD,3AB,245.38119006468216,340.52426365776006,1243.619347350788,queue_tlmd_final_sort
10026,PKG005100,88,TLMD,3AB,245.38119006468216,340.5599779434744,1243.619347350788,queue_tlmd_final_sort
10027,PKG005101,88,TLMD,3AB,245.38119006468216,340.5599779434744,1243.8011655326063,queue_tlmd_final_sort
10028,PKG005102,88,TLMD,3AB,245.38119006468216,340.57664461014105,1243.8011655326063,queue_tlmd_final_sort
10029,PKG005107,88,TLMD,3AB,245.38119006468216,340.66235889585533,1243.9829837144246,queue_tlmd_final_sort
10030,PKG005116,88,TLMD,3AB,245.38119006468216,340.81712080061726,1243.9829837144246,queue_tlmd_final_sort
10031,PKG005123,88,TLMD,3AB,245.38119006468216,340.93616841966485,1244.1648018962428,queue_tlmd_final_sort
10032,PKG005136,89,TLMD,3AB,246.7145233980155,341.1599779434744,1244.1648018962428,queue_tlmd_final_sort
10033,PKG005151,89,TLMD,3AB,246.7145233980155,341.5316229651195,1244.346620078061,queue_tlmd_final_sort
10034,PKG005153,89,TLMD,3AB,246.7145233980155,341.7928783763749,1244.346620078061,queue_tlmd_final_sort
10035,PKG005160,89,TLMD,3AB,246.7145233980155,342.08746712096365,1244.5284382598793,queue_tlmd_final_sort
10036,PKG005161,89,TLMD,3AB,246.7145233980155,342.1565147400113,1244.5284382598793,queue_tlmd_final_sort
10037,PKG005165,89,TLMD,3AB,246.7145233980155,342.2231814066779,1244.7102564416975,queue_tlmd_final_sort
10038,PKG005167,89,TLMD,3AB,246.7145233980155,342.25889569239223,1244.7102564416975,queue_tlmd_final_sort
10039,PKG005172,89,TLMD,3AB,246.7145233980155,342.4677701512667,1244.8920746235158,queue_tlmd_final_sort
10040,PKG005175,89,TLMD,3AB,246.7145233980155,342.55348443698097,1244.8920746235158,queue_tlmd_final_sort
10041,PKG005182,89,TLMD,3AB,246.7145233980155,342.95045413395064,1245.073892805334,queue_tlmd_final_sort
10042,PKG005191,90,TLMD,3AB,248.04785673134884,343.314090497587,1245.073892805334,queue_tlmd_final_sort
10043,PKG005197,90,TLMD,3AB,248.04785673134884,343.5586792421758,1245.2557109871523,queue_tlmd_final_sort
10044,PKG005196,90,TLMD,3AB,248.04785673134884,343.54201257550915,1245.2557109871523,queue_tlmd_final_sort
10045,PKG005214,90,TLMD,3AB,248.04785673134884,344.33833292182953,1245.4375291689705,queue_tlmd_final_sort
10046,PKG005215,90,TLMD,3AB,248.04785673134884,344.3549995884962,1245.4375291689705,queue_tlmd_final_sort
10047,PKG005220,90,TLMD,3AB,248.04785673134884,344.4407138742105,1245.6193473507888,queue_tlmd_final_sort
10048,PKG005225,90,TLMD,3AB,248.04785673134884,344.52642815992476,1245.6193473507888,queue_tlmd_final_sort
10049,PKG005229,90,TLMD,3AB,248.04785673134884,344.6162549997516,1245.801165532607,queue_tlmd_final_sort
10050,PKG005238,90,TLMD,3AB,248.04785673134884,345.11560564910224,1245.801165532607,queue_tlmd_final_sort
10051,PKG005249,90,TLMD,3AB,248.04785673134884,345.51495629845294,1245.9829837144252,queue_tlmd_final_sort
10052,PKG005253,90,TLMD,3AB,248.04785673134884,345.7571640906607,1245.9829837144252,queue_tlmd_final_sort
10053,PKG005255,91,TLMD,3AB,249.3811900646822,345.79287837637503,1246.1648018962435,queue_tlmd_final_sort
10054,PKG005256,91,TLMD,3AB,249.3811900646822,345.8095450430417,1246.1648018962435,queue_tlmd_final_sort
10055,PKG005266,91,TLMD,3AB,249.3811900646822,345.98097361447026,1246.3466200780617,queue_tlmd_final_sort
10056,PKG005272,91,TLMD,3AB,249.3811900646822,346.17318140667805,1246.3466200780617,queue_tlmd_final_sort
10057,PKG005285,91,TLMD,3AB,249.3811900646822,346.91712080061745,1246.52843825988,queue_tlmd_final_sort
10058,PKG005289,91,TLMD,3AB,249.3811900646822,347.19504287853954,1246.52843825988,queue_tlmd_final_sort
10059,PKG005304,91,TLMD,3AB,249.3811900646822,347.6443935278902,1246.7102564416982,queue_tlmd_final_sort
10060,PKG005306,91,TLMD,3AB,249.3811900646822,347.888982272479,1246.7102564416982,queue_tlmd_final_sort
10061,PKG005314,91,TLMD,3AB,249.3811900646822,348.28595196944866,1246.8920746235165,queue_tlmd_final_sort
10062,PKG005316,91,TLMD,3AB,249.3811900646822,348.3549995884963,1246.8920746235165,queue_tlmd_final_sort
10063,PKG005321,92,TLMD,3AB,250.71452339801553,348.6329216664184,1247.0738928053347,queue_tlmd_final_sort
10064,PKG005331,92,TLMD,3AB,250.71452339801553,348.9798913633881,1247.0738928053347,queue_tlmd_final_sort
10065,PKG005333,92,TLMD,3AB,250.71452339801553,349.08227231576905,1247.255710987153,queue_tlmd_final_sort
10066,PKG005344,92,TLMD,3AB,250.71452339801553,349.4459086794054,1247.255710987153,queue_tlmd_final_sort
10067,PKG005351,92,TLMD,3AB,250.71452339801553,349.8428783763751,1247.4375291689712,queue_tlmd_final_sort
10068,PKG005354,92,TLMD,3AB,250.71452339801553,349.8952593287561,1247.4375291689712,queue_tlmd_final_sort
10069,PKG005372,92,TLMD,3AB,250.71452339801553,350.88378746728426,1247.6193473507894,queue_tlmd_final_sort
10070,PKG005380,92,TLMD,3AB,250.71452339801553,351.24742383092064,1247.6193473507894,queue_tlmd_final_sort
10071,PKG005407,93,TLMD,3AB,252.04785673134887,353.25153638503315,1247.8011655326077,queue_tlmd_final_sort
10072,PKG005411,93,TLMD,3AB,252.04785673134887,353.3205840040808,1247.8011655326077,queue_tlmd_final_sort
10073,PKG005423,93,TLMD,3AB,252.04785673134887,353.54439352789035,1247.982983714426,queue_tlmd_final_sort
10074,PKG005428,93,TLMD,3AB,252.04785673134887,353.63010781360464,1247.982983714426,queue_tlmd_final_sort
10075,PKG005436,93,TLMD,3AB,252.04785673134887,353.74915543265223,1248.1648018962442,queue_tlmd_final_sort
10076,PKG005438,93,TLMD,3AB,252.04785673134887,353.8015363850332,1248.1648018962442,queue_tlmd_final_sort
10077,PKG005449,93,TLMD,3AB,252.04785673134887,354.2065147400116,1248.3466200780624,queue_tlmd_final_sort
10078,PKG005452,93,TLMD,3AB,252.04785673134887,354.53681777031466,1248.3466200780624,queue_tlmd_final_sort
10079,PKG005454,93,TLMD,3AB,252.04785673134887,354.57015110364796,1248.5284382598807,queue_tlmd_final_sort
10080,PKG005455,93,TLMD,3AB,252.04785673134887,354.5868177703146,1248.5284382598807,queue_tlmd_final_sort
10081,PKG005459,93,TLMD,3AB,252.04785673134887,354.65586538936225,1248.710256441699,queue_tlmd_final_sort
10082,PKG005460,93,TLMD,3AB,252.04785673134887,354.6725320560289,1248.710256441699,queue_tlmd_final_sort
10083,PKG005462,94,TLMD,3AB,253.38119006468222,354.70824634174323,1248.8920746235171,queue_tlmd_final_sort
10084,PKG005467,94,TLMD,3AB,253.38119006468222,354.93378746728433,1248.8920746235171,queue_tlmd_final_sort
10085,PKG005471,94,TLMD,3AB,253.38119006468222,355.24742383092075,1249.0738928053354,queue_tlmd_final_sort
10086,PKG005480,94,TLMD,3AB,253.38119006468222,355.52534590884284,1249.0738928053354,queue_tlmd_final_sort
10087,PKG005486,94,TLMD,3AB,253.38119006468222,355.6610601945571,1249.2557109871536,queue_tlmd_final_sort
10088,PKG005485,94,TLMD,3AB,253.38119006468222,355.64439352789043,1249.2557109871536,queue_tlmd_final_sort
10089,PKG005496,94,TLMD,3AB,253.38119006468222,355.8889822724792,1249.4375291689719,queue_tlmd_final_sort
10090,PKG005499,94,TLMD,3AB,253.38119006468222,355.93898227247917,1249.4375291689719,queue_tlmd_final_sort
10091,PKG005509,94,TLMD,3AB,253.38119006468222,356.26928530278224,1249.6193473507901,queue_tlmd_final_sort
10092,PKG005524,95,TLMD,3AB,254.71452339801556,356.996558030055,1249.6193473507901,queue_tlmd_final_sort
10093,PKG005526,95,TLMD,3AB,254.71452339801556,357.0298913633883,1249.8011655326084,queue_tlmd_final_sort
10094,PKG005530,95,TLMD,3AB,254.71452339801556,357.0989389824359,1249.8011655326084,queue_tlmd_final_sort
10095,PKG005546,95,TLMD,3AB,254.71452339801556,357.809545043042,1249.9829837144266,queue_tlmd_final_sort
10096,PKG005553,95,TLMD,3AB,254.71452339801556,357.9285926620896,1249.9829837144266,queue_tlmd_final_sort
10097,PKG005571,95,TLMD,3AB,254.71452339801556,358.93378746728445,1250.1648018962449,queue_tlmd_final_sort
10098,PKG005573,95,TLMD,3AB,254.71452339801556,358.9695017529988,1250.1648018962449,queue_tlmd_final_sort
10099,PKG005575,95,TLMD,3AB,254.71452339801556,359.0028350863321,1250.346620078063,queue_tlmd_final_sort
10100,PKG005579,95,TLMD,3AB,254.71452339801556,359.28075716425417,1250.346620078063,queue_tlmd_final_sort
10101,PKG005582,95,TLMD,3AB,254.71452339801556,359.33313811663515,1250.5284382598813,queue_tlmd_final_sort
10102,PKG005589,95,TLMD,3AB,254.71452339801556,359.45218573568275,1250.5284382598813,queue_tlmd_final_sort
10103,PKG005590,95,TLMD,3AB,254.71452339801556,359.52534590884295,1250.7102564416996,queue_tlmd_final_sort
10104,PKG005593,95,TLMD,3AB,254.71452339801556,359.64439352789054,1250.7102564416996,queue_tlmd_final_sort
10105,PKG005599,95,TLMD,3AB,254.71452339801556,359.99136322486027,1250.8920746235178,queue_tlmd_final_sort
10106,PKG005603,96,TLMD,3AB,256.0478567313489,360.0604108439079,1250.8920746235178,queue_tlmd_final_sort
10107,PKG005612,96,TLMD,3AB,256.0478567313489,360.6329216664187,1251.073892805336,queue_tlmd_final_sort
10108,PKG005640,96,TLMD,3AB,256.0478567313489,361.53162296512005,1251.073892805336,queue_tlmd_final_sort
10109,PKG005643,96,TLMD,3AB,256.0478567313489,361.58162296512,1251.2557109871543,queue_tlmd_final_sort
10110,PKG005653,96,TLMD,3AB,256.0478567313489,362.07080045429757,1251.2557109871543,queue_tlmd_final_sort
10111,PKG005656,96,TLMD,3AB,256.0478567313489,362.18984807334516,1251.4375291689726,queue_tlmd_final_sort
10112,PKG005667,97,TLMD,3AB,257.3811900646822,362.7980731815703,1251.4375291689726,queue_tlmd_final_sort
10113,PKG005670,97,TLMD,3AB,257.3811900646822,362.9171208006179,1251.6193473507908,queue_tlmd_final_sort
10114,PKG005684,97,TLMD,3AB,257.3811900646822,363.627726861224,1251.6193473507908,queue_tlmd_final_sort
10115,PKG005694,97,TLMD,3AB,257.3811900646822,364.04136322486033,1251.801165532609,queue_tlmd_final_sort
10116,PKG005704,97,TLMD,3AB,257.3811900646822,364.7019692854665,1251.801165532609,queue_tlmd_final_sort
10117,PKG005710,97,TLMD,3AB,257.3811900646822,365.09893898243615,1251.9829837144273,queue_tlmd_final_sort
