,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3C_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PACKAGES_TLMD
10,12100,7814,4286,3126,2344,1807,537,7814.0,4222,3809,975,851,812,183,114,118,25,1013,939,230,0,1,0,2244,1939,537,3094,534.8926677337207,,360.0,883.297257446395,1125.0232504778905,1304.8546586353702,1353.2250221958095,483.77076110637813,486.2351375163496,486.4076675463608,400.4425008795849,123,6,37,44,1,0
11,12100,7571,4529,3028,2271,1619,653,7571.0,5478,4816,1098,875,783,207,630,596,121,645,536,114,12,7,3,3316,2894,653,708,490.8895152797766,,360.0,649.1179454786189,1031.2077198167594,1178.1802284328098,1252.9498626386364,482.3667804785987,481.90766375472396,480.5064628238182,479.48604500257824,118,27,38,26,1,0
12,12100,8794,3306,3518,2638,2185,453,8794.0,4169,4284,724,599,642,109,340,338,55,561,545,106,4,6,1,2665,2753,453,2923,471.9344254931625,,360.0,655.0057389582532,1077.086011279263,1290.150543270569,1331.9179980889403,412.8095168476088,412.30368198312823,415.30977778610566,346.8204269574761,137,15,27,25,1,0
13,12100,7373,4727,2949,2212,1745,467,7373.0,4320,3196,1056,783,590,200,566,448,143,993,730,242,17,11,4,1961,1417,467,3528,544.396827037674,,360.0,881.191525348754,1111.718265669303,1283.7584835091468,1326.2065567906634,486.4792233583759,489.2705815180777,489.7322577519761,486.81047258829716,116,24,32,40,1,0
14,12100,8419,3681,3368,2526,1879,646,8419.0,3817,4035,1048,750,790,181,14,18,2,825,871,217,4,7,2,2224,2349,646,3200,473.2379018408442,,360.0,648.3679087385899,1054.521351645757,1239.2092198352698,1298.123301113411,399.00161664473865,416.45250744069756,416.4305375791004,373.5836682896702,130,1,35,39,1,0
15,12100,8060,4040,3224,2418,1881,537,8060.0,4674,4099,962,1012,947,211,686,595,170,183,180,41,6,6,3,2787,2371,537,2365,476.68983469840066,,360.0,644.1320612942378,1037.3371819145182,1223.6261196304579,1271.7259244735465,442.31185385182135,441.9276615501464,441.10842345164076,381.83666479401035,126,30,44,9,1,0
16,12100,8346,3754,3338,2504,2163,341,8346.0,3991,3185,647,1056,829,168,156,136,24,662,594,113,8,7,1,2109,1619,341,4277,497.59352887173884,,360.0,847.8860237858916,1098.1405500080787,1309.6725003141223,1340.6176196560484,411.96015767624647,415.0186537700262,415.2825855569367,412.7957524993969,131,7,42,28,1,0
17,12100,8685,3415,3474,2606,2131,474,8685.0,4504,2714,837,1031,581,178,476,274,99,436,238,85,12,4,1,2549,1617,474,4045,465.36212827327745,,360.0,646.7809177339412,1058.730178605884,1266.9698352728706,1310.4039711269565,385.37671914072985,385.6127761450204,385.26257700194066,379.8179164274611,136,17,36,16,1,0
18,12100,6495,5605,2598,1948,1446,503,6495.0,4687,3646,1223,1373,1082,352,709,550,194,642,504,173,17,8,1,1946,1502,503,2544,589.4127809719005,,360.0,930.5839679535518,1137.5337169747954,1284.2241199388352,1329.8645150777265,553.6997543518046,553.3222259755981,553.4601689676241,520.7048878232794,101,30,57,27,1,0
19,12100,7983,4117,3193,2395,1906,489,7983.0,4139,2473,1084,997,585,249,585,348,167,632,372,178,3,0,1,1922,1168,489,4404,543.1898110842913,,360.0,901.4907941009362,1148.3166295725343,1337.1645300849098,1381.5026809395472,473.64685690622304,475.8327505029148,472.6921886037805,277.2839577224102,125,22,37,24,1,0
20,12100,7831,4269,3132,2349,2025,325,,4520,2329,763,468,224,88,1119,559,179,967,485,170,7,2,1,1959,1059,325,4488,567.2047290371006,,360.0,942.9704455955532,1186.496267927036,1385.5584606121706,,498.78631644362997,497.24632266783,498.06653713227973,484.28277715687267,123,38,16,33,1,55
21,12100,7987,4113,3195,2396,1969,427,7987.0,3785,2493,1011,599,417,173,613,395,157,880,589,247,21,15,7,1672,1077,427,4811,533.2511427061938,,360.0,883.9108025573782,1132.1420850155826,1325.8994177147674,1365.2290414937636,457.1771704664121,457.7773458930043,457.72050321519055,452.47710900350575,125,24,24,35,1,0
22,12100,7280,4820,2912,2184,1824,360,7280.0,5451,3276,756,1031,611,147,794,483,104,920,580,145,4,1,0,2702,1601,360,2617,542.8304973615996,,360.0,881.4203726114091,1109.9039800722592,1290.0257106704244,1322.9895887477226,501.6700782896894,501.7089700249329,501.81730857095226,409.275038296587,114,28,36,33,1,0
23,12100,7529,4571,3012,2259,1781,477,7529.0,4028,4094,955,778,731,194,460,417,105,815,885,177,3,4,2,1972,2057,477,3023,517.5142486269438,,360.0,851.2209492647127,1081.676118114234,1259.4846383833815,1303.0284929219313,471.69115966106165,471.5520053441526,470.51949851517725,461.7959796756897,118,20,35,38,1,0
24,12100,8694,3406,3478,2608,1977,631,8694.0,4212,3443,977,646,489,112,158,168,31,860,722,200,14,3,3,2534,2061,631,3468,453.91107648894257,,360.0,634.367305454772,1037.8466121575507,1231.5206080064704,1288.6873111250839,383.2209838060714,384.94424289595736,385.0808643124285,344.6288602396152,136,8,25,36,1,0
