timestamp,Sorted
2024-08-02 02:05:24.916452,1381
2024-08-02 02:05:30.790577,1384
2024-08-02 02:05:35.825542,1385
2024-08-02 02:05:41.699668,1386
2024-08-02 02:05:47.573794,1389
2024-08-02 02:05:52.608759,1390
2024-08-02 02:05:58.482885,1393
2024-08-02 02:06:03.517850,1394
2024-08-02 02:06:09.391976,1395
2024-08-02 02:06:15.266102,1398
2024-08-02 02:06:20.301067,1399
2024-08-02 02:06:26.175193,1402
2024-08-02 02:06:31.210158,1403
2024-08-02 02:06:37.084284,1404
2024-08-02 02:06:42.958410,1407
2024-08-02 02:06:47.993375,1408
2024-08-02 02:06:53.867501,1411
2024-08-02 02:06:58.902466,1412
2024-08-02 02:07:04.776591,1413
2024-08-02 02:07:10.650717,1416
2024-08-02 02:07:15.685682,1417
2024-08-02 02:07:21.559808,1420
2024-08-02 02:07:26.594773,1421
2024-08-02 02:07:32.468899,1422
2024-08-02 02:07:38.343025,1425
2024-08-02 02:07:43.377990,1426
2024-08-02 02:07:49.252116,1429
2024-08-02 02:07:54.287081,1430
2024-08-02 02:08:00.161207,1431
2024-08-02 02:08:06.035333,1434
2024-08-02 02:08:11.070298,1435
2024-08-02 02:08:16.944424,1438
2024-08-02 02:08:21.979389,1439
2024-08-02 02:08:27.853514,1440
2024-08-02 02:08:33.727640,1443
2024-08-02 02:08:38.762605,1444
2024-08-02 02:08:44.636731,1447
2024-08-02 02:08:49.671696,1448
2024-08-02 02:08:55.545822,1449
2024-08-02 02:09:01.419948,1452
2024-08-02 02:09:06.454913,1453
2024-08-02 02:09:12.329039,1456
2024-08-02 02:09:17.364004,1457
2024-08-02 02:09:23.238130,1458
2024-08-02 02:09:29.112256,1461
2024-08-02 02:09:34.147221,1462
2024-08-02 02:09:40.021347,1465
2024-08-02 02:09:45.056312,1466
2024-08-02 02:09:50.930438,1467
2024-08-02 02:09:56.804563,1470
2024-08-02 02:10:01.839528,1471
2024-08-02 02:10:07.713654,1474
2024-08-02 02:10:12.748619,1475
2024-08-02 02:10:18.622745,1476
2024-08-02 02:10:24.496871,1479
2024-08-02 02:10:29.531836,1480
2024-08-02 02:10:35.405962,1483
2024-08-02 02:10:40.440927,1484
2024-08-02 02:10:46.315053,1485
2024-08-02 02:10:52.189179,1488
2024-08-02 02:10:57.224144,1489
2024-08-02 02:11:03.098270,1492
2024-08-02 02:11:08.133235,1493
2024-08-02 02:11:14.007361,1494
2024-08-02 02:11:19.881487,1497
2024-08-02 02:11:24.916452,1498
2024-08-02 02:11:30.790577,1501
2024-08-02 02:11:35.825542,1502
2024-08-02 02:11:41.699668,1503
2024-08-02 02:11:47.573794,1506
2024-08-02 02:11:52.608759,1507
2024-08-02 02:11:58.482885,1510
2024-08-02 02:12:03.517850,1511
2024-08-02 02:12:09.391976,1512
2024-08-02 02:12:15.266102,1515
2024-08-02 02:12:20.301067,1516
2024-08-02 02:12:26.175193,1519
2024-08-02 02:12:31.210158,1520
2024-08-02 02:12:37.084284,1521
2024-08-02 02:12:42.958410,1524
2024-08-02 02:12:47.993375,1525
2024-08-02 02:12:53.867501,1528
2024-08-02 02:12:58.902466,1529
2024-08-02 02:13:04.776591,1530
2024-08-02 02:13:10.650717,1533
2024-08-02 02:13:15.685682,1534
2024-08-02 02:13:21.559808,1537
2024-08-02 02:13:26.594773,1538
2024-08-02 02:13:32.468899,1539
2024-08-02 02:13:38.343025,1542
2024-08-02 02:13:43.377990,1543
2024-08-02 02:13:49.252116,1546
2024-08-02 02:13:54.287081,1547
2024-08-02 02:14:00.161207,1548
2024-08-02 02:14:06.035333,1551
2024-08-02 02:14:11.070298,1552
2024-08-02 02:14:16.944424,1555
2024-08-02 02:14:21.979389,1556
2024-08-02 02:14:27.853514,1557
2024-08-02 02:14:33.727640,1560
2024-08-02 02:14:38.762605,1561
2024-08-02 02:14:44.636731,1564
2024-08-02 02:14:49.671696,1565
2024-08-02 02:14:55.545822,1566
2024-08-02 02:15:01.419948,1569
2024-08-02 02:15:06.454913,1570
2024-08-02 02:15:12.329039,1573
2024-08-02 02:15:17.364004,1574
2024-08-02 02:15:23.238130,1575
2024-08-02 02:15:29.112256,1578
2024-08-02 02:15:34.147221,1579
2024-08-02 02:15:40.021347,1582
2024-08-02 02:15:45.056312,1583
2024-08-02 02:15:50.930438,1584
2024-08-02 02:15:56.804563,1587
2024-08-02 02:16:01.839528,1588
2024-08-02 02:16:07.713654,1591
2024-08-02 02:16:12.748619,1592
2024-08-02 02:16:18.622745,1593
2024-08-02 02:16:24.496871,1596
2024-08-02 02:16:29.531836,1597
2024-08-02 02:16:35.405962,1600
2024-08-02 02:16:40.440927,1601
2024-08-02 02:16:46.315053,1602
2024-08-02 02:16:52.189179,1605
2024-08-02 02:16:57.224144,1606
2024-08-02 02:17:03.098270,1609
2024-08-02 02:17:08.133235,1610
2024-08-02 02:17:14.007361,1611
2024-08-02 02:17:19.881487,1614
2024-08-02 02:17:24.916452,1615
2024-08-02 02:17:30.790577,1618
2024-08-02 02:17:35.825542,1619
2024-08-02 02:17:41.699668,1620
2024-08-02 02:17:47.573794,1623
2024-08-02 02:17:52.608759,1624
2024-08-02 02:17:58.482885,1627
2024-08-02 02:18:03.517850,1628
2024-08-02 02:18:09.391976,1629
2024-08-02 02:18:15.266102,1632
2024-08-02 02:18:20.301067,1633
2024-08-02 02:18:26.175193,1636
2024-08-02 02:18:31.210158,1637
2024-08-02 02:18:37.084284,1638
2024-08-02 02:18:42.958410,1641
2024-08-02 02:18:47.993375,1642
2024-08-02 02:18:53.867501,1645
2024-08-02 02:18:58.902466,1646
2024-08-02 02:19:04.776591,1647
2024-08-02 02:19:10.650717,1650
2024-08-02 02:19:15.685682,1651
2024-08-02 02:19:21.559808,1654
2024-08-02 02:19:26.594773,1655
2024-08-02 02:19:32.468899,1656
2024-08-02 02:19:38.343025,1659
2024-08-02 02:19:43.377990,1660
2024-08-02 02:19:49.252116,1663
2024-08-02 02:19:54.287081,1664
2024-08-02 02:20:00.161207,1665
2024-08-02 02:20:06.035333,1668
2024-08-02 02:20:11.070298,1669
2024-08-02 02:20:16.944424,1672
2024-08-02 02:20:21.979389,1673
2024-08-02 02:20:27.853514,1674
2024-08-02 02:20:33.727640,1677
2024-08-02 02:20:38.762605,1678
2024-08-02 02:20:44.636731,1681
2024-08-02 02:20:49.671696,1682
2024-08-02 02:20:55.545822,1683
2024-08-02 02:21:01.419948,1686
2024-08-02 02:21:06.454913,1687
2024-08-02 02:21:12.329039,1690
2024-08-02 02:21:17.364004,1691
2024-08-02 02:21:23.238130,1692
2024-08-02 02:21:29.112256,1695
2024-08-02 02:21:34.147221,1696
2024-08-02 02:21:40.021347,1699
2024-08-02 02:21:45.056312,1700
2024-08-02 02:21:50.930438,1701
2024-08-02 02:21:56.804563,1704
2024-08-02 02:22:01.839528,1705
2024-08-02 02:22:07.713654,1708
2024-08-02 02:22:12.748619,1709
2024-08-02 02:22:18.622745,1710
2024-08-02 02:22:24.496871,1713
2024-08-02 02:22:29.531836,1714
2024-08-02 02:22:35.405962,1717
2024-08-02 02:22:40.440927,1718
2024-08-02 02:22:46.315053,1719
2024-08-02 02:22:52.189179,1722
2024-08-02 02:22:57.224144,1723
2024-08-02 02:23:03.098270,1726
2024-08-02 02:23:08.133235,1727
2024-08-02 02:23:14.007361,1728
2024-08-02 02:23:19.881487,1731
2024-08-02 02:23:24.916452,1732
2024-08-02 02:23:30.790577,1735
2024-08-02 02:23:35.825542,1736
2024-08-02 02:23:41.699668,1737
2024-08-02 02:23:47.573794,1740
2024-08-02 02:23:52.608759,1741
2024-08-02 02:23:58.482885,1744
2024-08-02 02:24:03.517850,1745
2024-08-02 02:24:09.391976,1746
2024-08-02 02:24:15.266102,1749
2024-08-02 02:24:20.301067,1750
2024-08-02 02:24:26.175193,1753
2024-08-02 02:24:31.210158,1754
2024-08-02 02:24:37.084284,1755
2024-08-02 02:24:42.958410,1758
2024-08-02 02:24:47.993375,1759
2024-08-02 02:24:53.867501,1762
2024-08-02 02:24:58.902466,1763
2024-08-02 02:25:04.776591,1764
2024-08-02 02:25:10.650717,1767
2024-08-02 02:25:15.685682,1768
2024-08-02 02:25:21.559808,1771
2024-08-02 02:25:26.594773,1772
2024-08-02 02:25:32.468899,1773
2024-08-02 02:25:38.343025,1776
2024-08-02 02:25:43.377990,1777
2024-08-02 02:25:49.252116,1780
2024-08-02 02:25:54.287081,1781
2024-08-02 02:26:00.161207,1782
2024-08-02 02:26:06.035333,1785
2024-08-02 02:26:11.070298,1786
2024-08-02 02:26:16.944424,1789
2024-08-02 02:26:21.979389,1790
2024-08-02 02:26:27.853514,1791
2024-08-02 02:26:33.727640,1794
2024-08-02 02:26:38.762605,1795
2024-08-02 02:26:44.636731,1798
2024-08-02 02:26:49.671696,1799
2024-08-02 02:26:55.545822,1800
2024-08-02 02:27:01.419948,1803
2024-08-02 02:27:06.454913,1804
2024-08-02 02:27:12.329039,1807
2024-08-02 02:27:17.364004,1808
2024-08-02 02:27:23.238130,1809
2024-08-02 02:27:29.112256,1812
2024-08-02 02:27:34.147221,1813
2024-08-02 02:27:40.021347,1816
2024-08-02 02:27:45.056312,1817
2024-08-02 02:27:50.930438,1818
2024-08-02 02:27:56.804563,1821
2024-08-02 02:28:01.839528,1822
2024-08-02 02:28:07.713654,1825
2024-08-02 02:28:12.748619,1826
2024-08-02 02:28:18.622745,1827
2024-08-02 02:28:24.496871,1830
2024-08-02 02:28:29.531836,1831
2024-08-02 02:28:35.405962,1834
2024-08-02 02:28:40.440927,1835
2024-08-02 02:28:46.315053,1836
2024-08-02 02:28:52.189179,1839
2024-08-02 02:28:57.224144,1840
2024-08-02 02:29:03.098270,1843
2024-08-02 02:29:08.133235,1844
2024-08-02 02:29:14.007361,1845
2024-08-02 02:29:19.881487,1848
2024-08-02 02:29:24.916452,1849
2024-08-02 02:29:30.790577,1852
2024-08-02 02:29:35.825542,1853
2024-08-02 02:29:41.699668,1854
2024-08-02 02:29:47.573794,1857
2024-08-02 02:29:52.608759,1858
2024-08-02 02:29:58.482885,1861
2024-08-02 02:30:03.517850,1862
2024-08-02 02:30:09.391976,1863
2024-08-02 02:30:15.266102,1866
2024-08-02 02:30:20.301067,1867
2024-08-02 02:30:26.175193,1870
2024-08-02 02:30:31.210158,1871
2024-08-02 02:30:37.084284,1872
2024-08-02 02:30:42.958410,1875
2024-08-02 02:30:47.993375,1876
2024-08-02 02:30:53.867501,1879
2024-08-02 02:30:58.902466,1880
2024-08-02 02:31:04.776591,1881
2024-08-02 02:31:10.650717,1884
2024-08-02 02:31:15.685682,1885
2024-08-02 02:31:21.559808,1888
2024-08-02 02:31:26.594773,1889
2024-08-02 02:31:32.468899,1890
2024-08-02 02:31:38.343025,1893
2024-08-02 02:31:43.377990,1894
2024-08-02 02:31:49.252116,1897
2024-08-02 02:31:54.287081,1898
2024-08-02 02:32:00.161207,1899
2024-08-02 02:32:06.035333,1902
2024-08-02 02:32:11.070298,1903
2024-08-02 02:32:16.944424,1906
2024-08-02 02:32:21.979389,1907
2024-08-02 02:32:27.853514,1908
2024-08-02 02:32:33.727640,1911
2024-08-02 02:32:38.762605,1912
2024-08-02 02:32:44.636731,1915
2024-08-02 02:32:49.671696,1916
2024-08-02 02:32:55.545822,1917
2024-08-02 02:33:01.419948,1920
2024-08-02 02:33:06.454913,1921
2024-08-02 02:33:12.329039,1924
2024-08-02 02:33:17.364004,1925
2024-08-02 02:33:23.238130,1926
2024-08-02 02:33:29.112256,1929
2024-08-02 02:33:34.147221,1930
2024-08-02 02:33:40.021347,1933
2024-08-02 02:33:45.056312,1934
2024-08-02 02:33:50.930438,1935
2024-08-02 02:33:56.804563,1938
2024-08-02 02:34:01.839528,1939
2024-08-02 02:34:07.713654,1942
2024-08-02 02:34:12.748619,1943
2024-08-02 02:34:18.622745,1944
2024-08-02 02:34:24.496871,1947
2024-08-02 02:34:29.531836,1948
2024-08-02 02:34:35.405962,1951
2024-08-02 02:34:40.440927,1952
2024-08-02 02:34:46.315053,1953
2024-08-02 02:34:52.189179,1956
2024-08-02 02:34:57.224144,1957
2024-08-02 02:35:03.098270,1960
2024-08-02 02:35:08.133235,1961
2024-08-02 02:35:14.007361,1962
2024-08-02 02:35:19.881487,1965
2024-08-02 02:35:24.916452,1966
2024-08-02 02:35:30.790577,1969
2024-08-02 02:35:35.825542,1970
2024-08-02 02:35:41.699668,1971
2024-08-02 02:35:47.573794,1974
2024-08-02 02:35:52.608759,1975
2024-08-02 02:35:58.482885,1978
2024-08-02 02:36:03.517850,1979
2024-08-02 02:36:09.391976,1980
2024-08-02 02:36:15.266102,1983
2024-08-02 02:36:20.301067,1984
2024-08-02 02:36:26.175193,1987
2024-08-02 02:36:31.210158,1988
2024-08-02 02:36:37.084284,1989
2024-08-02 02:36:42.958410,1992
2024-08-02 02:36:47.993375,1993
2024-08-02 02:36:53.867501,1996
2024-08-02 02:36:58.902466,1997
2024-08-02 02:37:04.776591,1998
2024-08-02 02:37:10.650717,2001
2024-08-02 02:37:15.685682,2002
2024-08-02 02:37:21.559808,2005
2024-08-02 02:37:26.594773,2006
2024-08-02 02:37:32.468899,2007
2024-08-02 02:37:38.343025,2010
2024-08-02 02:37:43.377990,2011
2024-08-02 02:37:49.252116,2014
2024-08-02 02:37:54.287081,2015
2024-08-02 02:38:00.161207,2016
2024-08-02 02:38:06.035333,2019
2024-08-02 02:38:11.070298,2020
2024-08-02 02:38:16.944424,2023
2024-08-02 02:38:21.979389,2024
2024-08-02 02:38:27.853514,2025
2024-08-02 02:38:33.727640,2028
2024-08-02 02:38:38.762605,2029
2024-08-02 02:38:44.636731,2032
2024-08-02 02:38:49.671696,2033
2024-08-02 02:38:55.545822,2034
2024-08-02 02:39:01.419948,2037
2024-08-02 02:39:06.454913,2038
2024-08-02 02:39:12.329039,2041
2024-08-02 02:39:17.364004,2042
2024-08-02 02:39:23.238130,2043
2024-08-02 02:39:29.112256,2046
2024-08-02 02:39:34.147221,2047
2024-08-02 02:39:40.021347,2050
2024-08-02 02:39:45.056312,2051
2024-08-02 02:39:50.930438,2052
2024-08-02 02:39:56.804563,2055
2024-08-02 02:40:01.839528,2056
2024-08-02 02:40:07.713654,2059
2024-08-02 02:40:12.748619,2060
2024-08-02 02:40:18.622745,2061
2024-08-02 02:40:24.496871,2064
2024-08-02 02:40:29.531836,2065
2024-08-02 02:40:35.405962,2068
2024-08-02 02:40:40.440927,2069
2024-08-02 02:40:46.315053,2070
2024-08-02 02:40:52.189179,2073
2024-08-02 02:40:57.224144,2074
2024-08-02 02:41:03.098270,2077
2024-08-02 02:41:08.133235,2078
2024-08-02 02:41:14.007361,2079
2024-08-02 02:41:19.881487,2082
2024-08-02 02:41:24.916452,2083
2024-08-02 02:41:30.790577,2086
2024-08-02 02:41:35.825542,2087
2024-08-02 02:41:41.699668,2088
2024-08-02 02:41:47.573794,2091
2024-08-02 02:41:52.608759,2092
2024-08-02 02:41:58.482885,2095
2024-08-02 02:42:03.517850,2096
2024-08-02 02:42:09.391976,2097
2024-08-02 02:42:15.266102,2100
2024-08-02 02:42:20.301067,2101
2024-08-02 02:42:26.175193,2104
2024-08-02 02:42:31.210158,2105
2024-08-02 02:42:37.084284,2106
2024-08-02 02:42:42.958410,2109
2024-08-02 02:42:47.993375,2110
2024-08-02 02:42:53.867501,2113
2024-08-02 02:42:58.902466,2114
2024-08-02 02:43:04.776591,2115
2024-08-02 02:43:10.650717,2118
2024-08-02 02:43:15.685682,2119
2024-08-02 02:43:21.559808,2122
2024-08-02 02:43:26.594773,2123
2024-08-02 02:43:32.468899,2124
2024-08-02 02:43:38.343025,2127
2024-08-02 02:43:43.377990,2128
2024-08-02 02:43:49.252116,2131
2024-08-02 02:43:54.287081,2132
2024-08-02 02:44:00.161207,2133
2024-08-02 02:44:06.035333,2136
2024-08-02 02:44:11.070298,2137
2024-08-02 02:44:16.944424,2140
2024-08-02 02:44:21.979389,2141
2024-08-02 02:44:27.853514,2142
2024-08-02 02:44:33.727640,2145
2024-08-02 02:44:38.762605,2146
2024-08-02 02:44:44.636731,2149
2024-08-02 02:44:49.671696,2150
2024-08-02 02:44:55.545822,2151
2024-08-02 02:45:01.419948,2154
2024-08-02 02:45:06.454913,2155
2024-08-02 02:45:12.329039,2158
2024-08-02 02:45:17.364004,2159
2024-08-02 02:45:23.238130,2160
2024-08-02 02:45:29.112256,2163
2024-08-02 02:45:34.147221,2164
2024-08-02 02:45:40.021347,2167
2024-08-02 02:45:45.056312,2168
2024-08-02 02:45:50.930438,2169
2024-08-02 02:45:56.804563,2172
2024-08-02 02:46:01.839528,2173
2024-08-02 02:46:07.713654,2176
2024-08-02 02:46:12.748619,2177
2024-08-02 02:46:18.622745,2178
2024-08-02 02:46:24.496871,2181
2024-08-02 02:46:29.531836,2182
2024-08-02 02:46:35.405962,2185
2024-08-02 02:46:40.440927,2186
2024-08-02 02:46:46.315053,2187
2024-08-02 02:46:52.189179,2190
2024-08-02 02:46:57.224144,2191
2024-08-02 02:47:03.098270,2194
2024-08-02 02:47:08.133235,2195
2024-08-02 02:47:14.007361,2196
2024-08-02 02:47:19.881487,2199
2024-08-02 02:47:24.916452,2200
2024-08-02 02:47:30.790577,2203
2024-08-02 02:47:35.825542,2204
2024-08-02 02:47:41.699668,2205
2024-08-02 02:47:47.573794,2208
2024-08-02 02:47:52.608759,2209
2024-08-02 02:47:58.482885,2212
2024-08-02 02:48:03.517850,2213
2024-08-02 02:48:09.391976,2214
2024-08-02 02:48:15.266102,2217
2024-08-02 02:48:20.301067,2218
2024-08-02 02:48:26.175193,2221
2024-08-02 02:48:31.210158,2222
2024-08-02 02:48:37.084284,2223
2024-08-02 02:48:42.958410,2226
2024-08-02 02:48:47.993375,2227
2024-08-02 02:48:53.867501,2230
2024-08-02 02:48:58.902466,2231
2024-08-02 02:49:04.776591,2232
2024-08-02 02:49:10.650717,2235
2024-08-02 02:49:15.685682,2236
2024-08-02 02:49:21.559808,2239
2024-08-02 02:49:26.594773,2240
2024-08-02 02:49:32.468899,2241
2024-08-02 02:49:38.343025,2244
2024-08-02 02:49:43.377990,2245
2024-08-02 02:49:49.252116,2248
2024-08-02 02:49:54.287081,2249
2024-08-02 02:50:00.161207,2250
2024-08-02 02:50:06.035333,2253
2024-08-02 02:50:11.070298,2254
2024-08-02 02:50:16.944424,2257
2024-08-02 02:50:21.979389,2258
2024-08-02 02:50:27.853514,2259
2024-08-02 02:50:33.727640,2262
2024-08-02 02:50:38.762605,2263
2024-08-02 02:50:44.636731,2266
2024-08-02 02:50:49.671696,2267
2024-08-02 02:50:55.545822,2268
2024-08-02 02:51:01.419948,2271
2024-08-02 02:51:06.454913,2272
2024-08-02 02:51:12.329039,2275
2024-08-02 02:51:17.364004,2276
2024-08-02 02:51:23.238130,2277
2024-08-02 02:51:29.112256,2280
2024-08-02 02:51:34.147221,2281
2024-08-02 02:51:40.021347,2284
2024-08-02 02:51:45.056312,2285
2024-08-02 02:51:50.930438,2286
2024-08-02 02:51:56.804563,2289
2024-08-02 02:52:01.839528,2290
2024-08-02 02:52:07.713654,2293
2024-08-02 02:52:12.748619,2294
2024-08-02 02:52:18.622745,2295
2024-08-02 02:52:24.496871,2298
2024-08-02 02:52:29.531836,2299
2024-08-02 02:52:35.405962,2302
2024-08-02 02:52:40.440927,2303
2024-08-02 02:52:46.315053,2304
2024-08-02 02:52:52.189179,2307
2024-08-02 02:52:57.224144,2308
2024-08-02 02:53:03.098270,2311
2024-08-02 02:53:08.133235,2312
2024-08-02 02:53:14.007361,2313
2024-08-02 02:53:19.881487,2316
2024-08-02 02:53:24.916452,2317
2024-08-02 02:53:30.790577,2320
2024-08-02 02:53:35.825542,2321
2024-08-02 02:53:41.699668,2322
2024-08-02 02:53:47.573794,2325
2024-08-02 02:53:52.608759,2326
2024-08-02 02:53:58.482885,2329
2024-08-02 02:54:03.517850,2330
2024-08-02 02:54:09.391976,2331
2024-08-02 02:54:15.266102,2334
2024-08-02 02:54:20.301067,2335
2024-08-02 02:54:26.175193,2338
2024-08-02 02:54:31.210158,2339
2024-08-02 02:54:37.084284,2340
2024-08-02 02:54:42.958410,2343
2024-08-02 02:54:47.993375,2344
2024-08-02 02:54:53.867501,2347
2024-08-02 02:54:58.902466,2348
2024-08-02 02:55:04.776591,2349
2024-08-02 02:55:10.650717,2352
2024-08-02 02:55:15.685682,2353
2024-08-02 02:55:21.559808,2356
2024-08-02 02:55:26.594773,2357
2024-08-02 02:55:32.468899,2358
2024-08-02 02:55:38.343025,2361
2024-08-02 02:55:43.377990,2362
2024-08-02 02:55:49.252116,2365
2024-08-02 02:55:54.287081,2366
2024-08-02 02:56:00.161207,2367
2024-08-02 02:56:06.035333,2370
2024-08-02 02:56:11.070298,2371
2024-08-02 02:56:16.944424,2374
2024-08-02 02:56:21.979389,2375
2024-08-02 02:56:27.853514,2376
2024-08-02 02:56:33.727640,2379
2024-08-02 02:56:38.762605,2380
2024-08-02 02:56:44.636731,2383
2024-08-02 02:56:49.671696,2384
2024-08-02 02:56:55.545822,2385
2024-08-02 02:57:01.419948,2388
2024-08-02 02:57:06.454913,2389
2024-08-02 02:57:12.329039,2392
2024-08-02 02:57:17.364004,2393
2024-08-02 02:57:23.238130,2394
2024-08-02 02:57:29.112256,2397
2024-08-02 02:57:34.147221,2398
2024-08-02 02:57:40.021347,2401
2024-08-02 02:57:45.056312,2402
2024-08-02 02:57:50.930438,2403
2024-08-02 02:57:56.804563,2406
2024-08-02 02:58:01.839528,2407
2024-08-02 02:58:07.713654,2410
2024-08-02 02:58:12.748619,2411
2024-08-02 02:58:18.622745,2412
2024-08-02 02:58:24.496871,2415
2024-08-02 02:58:29.531836,2416
2024-08-02 02:58:35.405962,2419
2024-08-02 02:58:40.440927,2420
2024-08-02 02:58:46.315053,2421
2024-08-02 02:58:52.189179,2424
2024-08-02 02:58:57.224144,2425
2024-08-02 02:59:03.098270,2428
2024-08-02 02:59:08.133235,2429
2024-08-02 02:59:14.007361,2430
2024-08-02 02:59:19.881487,2433
2024-08-02 02:59:24.916452,2434
2024-08-02 02:59:30.790577,2437
2024-08-02 02:59:35.825542,2438
2024-08-02 02:59:41.699668,2439
2024-08-02 02:59:47.573794,2442
2024-08-02 02:59:52.608759,2443
2024-08-02 02:59:58.482885,2446
2024-08-02 03:00:03.517850,2447
2024-08-02 03:00:09.391976,2448
2024-08-02 03:00:15.266102,2451
2024-08-02 03:00:20.301067,2452
2024-08-02 03:00:26.175193,2455
2024-08-02 03:00:31.210158,2456
2024-08-02 03:00:37.084284,2457
2024-08-02 03:00:42.958410,2460
2024-08-02 03:00:47.993375,2461
2024-08-02 03:00:53.867501,2464
2024-08-02 03:00:58.902466,2465
2024-08-02 03:01:04.776591,2466
2024-08-02 03:01:10.650717,2469
2024-08-02 03:01:15.685682,2470
2024-08-02 03:01:21.559808,2473
2024-08-02 03:01:26.594773,2474
2024-08-02 03:01:32.468899,2475
2024-08-02 03:01:38.343025,2478
2024-08-02 03:01:43.377990,2479
2024-08-02 03:01:49.252116,2482
2024-08-02 03:01:54.287081,2483
2024-08-02 03:02:00.161207,2484
2024-08-02 03:02:06.035333,2487
2024-08-02 03:02:11.070298,2488
2024-08-02 03:02:16.944424,2491
2024-08-02 03:02:21.979389,2492
2024-08-02 03:02:27.853514,2493
2024-08-02 03:02:33.727640,2496
2024-08-02 03:02:38.762605,2497
2024-08-02 03:02:44.636731,2500
2024-08-02 03:02:49.671696,2501
2024-08-02 03:02:55.545822,2502
2024-08-02 03:03:01.419948,2505
2024-08-02 03:03:06.454913,2506
2024-08-02 03:03:12.329039,2509
2024-08-02 03:03:17.364004,2510
2024-08-02 03:03:23.238130,2511
2024-08-02 03:03:29.112256,2514
2024-08-02 03:03:34.147221,2515
2024-08-02 03:03:40.021347,2518
2024-08-02 03:03:45.056312,2519
2024-08-02 03:03:50.930438,2520
2024-08-02 03:03:56.804563,2523
2024-08-02 03:04:01.839528,2524
2024-08-02 03:04:07.713654,2527
2024-08-02 03:04:12.748619,2528
2024-08-02 03:04:18.622745,2529
2024-08-02 03:04:24.496871,2532
2024-08-02 03:04:29.531836,2533
2024-08-02 03:04:35.405962,2536
2024-08-02 03:04:40.440927,2537
2024-08-02 03:04:46.315053,2538
2024-08-02 03:04:52.189179,2541
2024-08-02 03:04:57.224144,2542
2024-08-02 03:05:03.098270,2545
2024-08-02 03:05:08.133235,2546
2024-08-02 03:05:14.007361,2547
2024-08-02 03:05:19.881487,2550
2024-08-02 03:05:24.916452,2551
2024-08-02 03:05:30.790577,2554
2024-08-02 03:05:35.825542,2555
2024-08-02 03:05:41.699668,2556
2024-08-02 03:05:47.573794,2559
2024-08-02 03:05:52.608759,2560
2024-08-02 03:05:58.482885,2563
2024-08-02 03:06:03.517850,2564
2024-08-02 03:06:09.391976,2565
2024-08-02 03:06:15.266102,2568
2024-08-02 03:06:20.301067,2569
2024-08-02 03:06:26.175193,2572
2024-08-02 03:06:31.210158,2573
2024-08-02 03:06:37.084284,2574
2024-08-02 03:06:42.958410,2577
2024-08-02 03:06:47.993375,2578
2024-08-02 03:06:53.867501,2581
2024-08-02 03:06:58.902466,2582
2024-08-02 03:07:04.776591,2583
2024-08-02 03:07:10.650717,2586
2024-08-02 03:07:15.685682,2587
2024-08-02 03:07:21.559808,2590
2024-08-02 03:07:26.594773,2591
2024-08-02 03:07:32.468899,2592
2024-08-02 03:07:38.343025,2595
2024-08-02 03:07:43.377990,2596
2024-08-02 03:07:49.252116,2599
2024-08-02 03:07:54.287081,2600
2024-08-02 03:08:00.161207,2601
2024-08-02 03:08:06.035333,2604
2024-08-02 03:08:11.070298,2605
2024-08-02 03:08:16.944424,2608
2024-08-02 03:08:21.979389,2609
2024-08-02 03:08:27.853514,2610
2024-08-02 03:08:33.727640,2613
2024-08-02 03:08:38.762605,2614
2024-08-02 03:08:44.636731,2617
2024-08-02 03:08:49.671696,2618
2024-08-02 03:08:55.545822,2619
2024-08-02 03:09:01.419948,2622
2024-08-02 03:09:06.454913,2623
2024-08-02 03:09:12.329039,2626
2024-08-02 03:09:17.364004,2627
2024-08-02 03:09:23.238130,2628
2024-08-02 03:09:29.112256,2631
2024-08-02 03:09:34.147221,2632
2024-08-02 03:09:40.021347,2635
2024-08-02 03:09:45.056312,2636
2024-08-02 03:09:50.930438,2637
2024-08-02 03:09:56.804563,2640
2024-08-02 03:10:01.839528,2641
2024-08-02 03:10:07.713654,2644
2024-08-02 03:10:12.748619,2645
2024-08-02 03:10:18.622745,2646
2024-08-02 03:10:24.496871,2649
2024-08-02 03:10:29.531836,2650
2024-08-02 03:10:35.405962,2653
2024-08-02 03:10:40.440927,2654
2024-08-02 03:10:46.315053,2655
2024-08-02 03:10:52.189179,2658
2024-08-02 03:10:57.224144,2659
2024-08-02 03:11:03.098270,2662
2024-08-02 03:11:08.133235,2663
2024-08-02 03:11:14.007361,2664
2024-08-02 03:11:19.881487,2667
2024-08-02 03:11:24.916452,2668
2024-08-02 03:11:30.790577,2671
2024-08-02 03:11:35.825542,2672
2024-08-02 03:11:41.699668,2673
2024-08-02 03:11:47.573794,2676
2024-08-02 03:11:52.608759,2677
2024-08-02 03:11:58.482885,2680
2024-08-02 03:12:03.517850,2681
2024-08-02 03:12:09.391976,2682
2024-08-02 03:12:15.266102,2685
2024-08-02 03:12:20.301067,2686
2024-08-02 03:12:26.175193,2689
2024-08-02 03:12:31.210158,2690
2024-08-02 03:12:37.084284,2691
2024-08-02 03:12:42.958410,2694
2024-08-02 03:12:47.993375,2695
2024-08-02 03:12:53.867501,2698
2024-08-02 03:12:58.902466,2699
2024-08-02 03:13:04.776591,2700
2024-08-02 03:13:10.650717,2703
2024-08-02 03:13:15.685682,2704
